"Episode","Step","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values"
"44","1","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"44","2","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","3","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","4","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","5","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","6","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","8","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","9","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","11","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"44","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","14","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","16","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","18","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","20","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","21","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","23","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","24","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","25","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","26","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","29","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","30","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","31","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"44","32","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","0.0",""
"44","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","34","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","36","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","37","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","38","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","39","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","40","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","41","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","42","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","43","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","44","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","45","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","46","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv0rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","47","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv0rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","48","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv0rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"44","49","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv0rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"45","0","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"45","1","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"45","2","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"45","3","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"45","4","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","-1.0","-1.0",""
"45","5","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","6","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"45","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"45","8","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"45","9","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"45","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"45","11","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.0",""
"45","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","14","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","16","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","18","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","20","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","21","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","23","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","24","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","25","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","26","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","29","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","30","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","31","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"45","32","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","34","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","36","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","37","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","38","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","39","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","40","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","41","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","42","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","43","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","44","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","45","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh2', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","46","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","47","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","48","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"45","49","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z-1'}","0.0","-1.0",""
"46","0","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","1","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"46","2","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","3","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","4","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","5","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","6","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","7","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","8","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","9","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"46","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"46","11","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv0rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"46","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
"46","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
"46","14","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
"46","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
"46","16","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
"46","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
"46","18","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","{'coord_0': 'Srv0rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z1'}","0.0","0.0",""
