iteration,observation,observed state,action,step reward
113,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
113,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
113,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
113,{'obs_sensor':'obad'},{'robot_0':'s24'},8,0
113,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
113,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
113,{'obs_sensor':'obad'},{'robot_0':'s34'},10,0
113,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
113,{'obs_sensor':'ogood'},{'robot_0':'s33'},6,0
113,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
113,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
113,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
113,{'obs_sensor':'obad'},{'robot_0':'s31'},4,0
113,{'obs_sensor':'ogood'},{'robot_0':'s31'},11,0
113,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
113,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
113,{'obs_sensor':'obad'},{'robot_0':'s33'},11,0
113,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
113,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
113,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
113,{'obs_sensor':'ogood'},{'robot_0':'s63'},7,0
113,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
113,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
114,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
114,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
114,{'obs_sensor':'obad'},{'robot_0':'s13'},9,0
114,{'obs_sensor':'ogood'},{'robot_0':'s13'},8,0
114,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
114,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
114,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
114,{'obs_sensor':'ogood'},{'robot_0':'s24'},11,0
114,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
114,{'obs_sensor':'ogood'},{'robot_0':'s26'},0,0
114,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
114,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
114,{'obs_sensor':'obad'},{'robot_0':'s16'},10,0
114,{'obs_sensor':'ogood'},{'robot_0':'s15'},2,0
114,{'obs_sensor':'obad'},{'robot_0':'s15'},4,0
114,{'obs_sensor':'ogood'},{'robot_0':'s25'},1,0
114,{'obs_sensor':'ogood'},{'robot_0':'s25'},6,0
114,{'obs_sensor':'ogood'},{'robot_0':'s35'},1,0
114,{'obs_sensor':'ogood'},{'robot_0':'s34'},2,0
114,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
114,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
114,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
114,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
114,{'obs_sensor':'ogood'},{'robot_0':'s31'},7,0
114,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
114,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
114,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
114,{'obs_sensor':'ogood'},{'robot_0':'s53'},1,0
114,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
114,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
114,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
115,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
115,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
115,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
115,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
115,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
115,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
115,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
115,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
115,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
115,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
115,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
115,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
115,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
115,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
115,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
115,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
115,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
115,{'obs_sensor':'ogood'},{'robot_0':'s43'},10,0
115,{'obs_sensor':'obad'},{'robot_0':'s43'},9,0
115,{'obs_sensor':'ogood'},{'robot_0':'s44'},0,0
115,{'obs_sensor':'ogood'},{'robot_0':'s45'},0,0
115,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
115,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
115,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
115,{'obs_sensor':'ogood'},{'robot_0':'s65'},7,0
115,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
115,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
115,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
115,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
116,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
116,{'obs_sensor':'obad'},{'robot_0':'s03'},8,0
116,{'obs_sensor':'ogood'},{'robot_0':'s03'},11,0
116,{'obs_sensor':'obad'},{'robot_0':'s03'},9,0
116,{'obs_sensor':'obad'},{'robot_0':'s03'},4,0
116,{'obs_sensor':'ogood'},{'robot_0':'s03'},10,0
116,{'obs_sensor':'ogood'},{'robot_0':'s03'},6,0
116,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
116,{'obs_sensor':'ogood'},{'robot_0':'s23'},1,0
116,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
116,{'obs_sensor':'ogood'},{'robot_0':'s24'},11,0
116,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
116,{'obs_sensor':'ogood'},{'robot_0':'s26'},0,0
116,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
116,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
116,{'obs_sensor':'obad'},{'robot_0':'s16'},11,0
116,{'obs_sensor':'obad'},{'robot_0':'s16'},7,0
116,{'obs_sensor':'ogood'},{'robot_0':'s16'},10,0
116,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
116,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
116,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
116,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
116,{'obs_sensor':'ogood'},{'robot_0':'s55'},2,0
116,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
116,{'obs_sensor':'obad'},{'robot_0':'s55'},7,0
116,{'obs_sensor':'ogood'},{'robot_0':'s54'},2,0
116,{'obs_sensor':'ogood'},{'robot_0':'s53'},2,0
116,{'obs_sensor':'ogood'},{'robot_0':'s52'},2,0
116,{'obs_sensor':'ogood'},{'robot_0':'s51'},2,0
116,{'obs_sensor':'ogood'},{'robot_0':'s41'},3,0
116,{'obs_sensor':'ogood'},{'robot_0':'s41'},3,0
117,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
117,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
117,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
117,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
117,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
117,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
117,{'obs_sensor':'ogood'},{'robot_0':'s21'},4,0
117,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
117,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
117,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
117,{'obs_sensor':'ogood'},{'robot_0':'s21'},6,0
117,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
117,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
117,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
117,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
117,{'obs_sensor':'ogood'},{'robot_0':'s33'},9,0
117,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
117,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
117,{'obs_sensor':'obad'},{'robot_0':'s34'},8,0
117,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
117,{'obs_sensor':'obad'},{'robot_0':'s44'},10,0
117,{'obs_sensor':'ogood'},{'robot_0':'s44'},7,0
117,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
117,{'obs_sensor':'ogood'},{'robot_0':'s64'},1,0
117,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
117,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
117,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
118,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
118,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
118,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
118,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
118,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
118,{'obs_sensor':'obad'},{'robot_0':'s11'},4,0
118,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
118,{'obs_sensor':'obad'},{'robot_0':'s21'},6,0
118,{'obs_sensor':'ogood'},{'robot_0':'s22'},0,0
118,{'obs_sensor':'ogood'},{'robot_0':'s22'},8,0
118,{'obs_sensor':'ogood'},{'robot_0':'s23'},0,0
118,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
118,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
118,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
118,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
118,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
118,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
118,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
118,{'obs_sensor':'ogood'},{'robot_0':'s54'},10,0
118,{'obs_sensor':'ogood'},{'robot_0':'s55'},0,0
118,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
118,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
118,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
118,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
118,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
118,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
118,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
119,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
119,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
119,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
119,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
119,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
119,{'obs_sensor':'obad'},{'robot_0':'s11'},4,0
119,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
119,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
119,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
119,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
119,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
119,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
119,{'obs_sensor':'ogood'},{'robot_0':'s33'},9,0
119,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
119,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
119,{'obs_sensor':'ogood'},{'robot_0':'s34'},8,0
119,{'obs_sensor':'ogood'},{'robot_0':'s24'},3,0
119,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
119,{'obs_sensor':'obad'},{'robot_0':'s24'},11,0
119,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
119,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
119,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
119,{'obs_sensor':'obad'},{'robot_0':'s54'},10,0
119,{'obs_sensor':'ogood'},{'robot_0':'s64'},1,0
119,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
119,{'obs_sensor':'ogood'},{'robot_0':'s63'},7,0
119,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
119,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
120,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
120,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
120,{'obs_sensor':'obad'},{'robot_0':'s13'},8,0
120,{'obs_sensor':'obad'},{'robot_0':'s13'},4,0
120,{'obs_sensor':'ogood'},{'robot_0':'s13'},9,0
120,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
120,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
120,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
120,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
120,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
120,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
120,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
120,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
120,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
120,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
120,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
120,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
120,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
120,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
120,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
121,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
121,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
121,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
121,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
121,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s21'},4,0
121,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
121,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
121,{'obs_sensor':'ogood'},{'robot_0':'s20'},6,0
121,{'obs_sensor':'ogood'},{'robot_0':'s30'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s31'},0,0
121,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
121,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
121,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
121,{'obs_sensor':'ogood'},{'robot_0':'s33'},9,0
121,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
121,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
121,{'obs_sensor':'ogood'},{'robot_0':'s34'},8,0
121,{'obs_sensor':'ogood'},{'robot_0':'s24'},3,0
121,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
121,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
121,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
121,{'obs_sensor':'obad'},{'robot_0':'s35'},11,0
121,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
121,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
121,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
121,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
122,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
122,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
122,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
122,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
122,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
122,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
122,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
122,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
122,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
122,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
122,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
122,{'obs_sensor':'ogood'},{'robot_0':'s33'},9,0
122,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
122,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
122,{'obs_sensor':'obad'},{'robot_0':'s34'},8,0
122,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s44'},10,0
122,{'obs_sensor':'ogood'},{'robot_0':'s45'},0,0
122,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
122,{'obs_sensor':'ogood'},{'robot_0':'s55'},7,0
122,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
122,{'obs_sensor':'ogood'},{'robot_0':'s64'},2,0
122,{'obs_sensor':'ogood'},{'robot_0':'s63'},2,0
122,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
122,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
123,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
123,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
123,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
123,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
123,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
123,{'obs_sensor':'obad'},{'robot_0':'s11'},4,0
123,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
123,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
123,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
123,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
123,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
123,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
123,{'obs_sensor':'ogood'},{'robot_0':'s33'},9,0
123,{'obs_sensor':'ogood'},{'robot_0':'s34'},0,0
123,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
123,{'obs_sensor':'obad'},{'robot_0':'s34'},8,0
123,{'obs_sensor':'ogood'},{'robot_0':'s44'},1,0
123,{'obs_sensor':'obad'},{'robot_0':'s44'},10,0
123,{'obs_sensor':'obad'},{'robot_0':'s44'},7,0
123,{'obs_sensor':'obad'},{'robot_0':'s44'},11,0
123,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
123,{'obs_sensor':'ogood'},{'robot_0':'s64'},1,0
123,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
124,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
124,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
124,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
124,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
124,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
124,{'obs_sensor':'ogood'},{'robot_0':'s11'},4,0
124,{'obs_sensor':'ogood'},{'robot_0':'s11'},6,0
124,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
124,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
124,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
124,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
124,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
124,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
124,{'obs_sensor':'ogood'},{'robot_0':'s32'},0,0
124,{'obs_sensor':'ogood'},{'robot_0':'s33'},0,0
124,{'obs_sensor':'obad'},{'robot_0':'s33'},9,0
124,{'obs_sensor':'ogood'},{'robot_0':'s43'},1,0
124,{'obs_sensor':'obad'},{'robot_0':'s43'},7,0
124,{'obs_sensor':'obad'},{'robot_0':'s43'},8,0
124,{'obs_sensor':'ogood'},{'robot_0':'s44'},0,0
124,{'obs_sensor':'obad'},{'robot_0':'s44'},10,0
124,{'obs_sensor':'obad'},{'robot_0':'s44'},11,0
124,{'obs_sensor':'ogood'},{'robot_0':'s54'},1,0
124,{'obs_sensor':'ogood'},{'robot_0':'s64'},1,0
124,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'s03'},5,0
125,{'obs_sensor':'ogood'},{'robot_0':'s02'},2,0
125,{'obs_sensor':'ogood'},{'robot_0':'s01'},2,0
125,{'obs_sensor':'ogood'},{'robot_0':'s01'},12,10
125,{'obs_sensor':'ogood'},{'robot_0':'s11'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'s21'},1,0
125,{'obs_sensor':'obad'},{'robot_0':'s21'},6,0
125,{'obs_sensor':'ogood'},{'robot_0':'s21'},4,0
125,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
125,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
125,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
125,{'obs_sensor':'obad'},{'robot_0':'s21'},9,0
125,{'obs_sensor':'ogood'},{'robot_0':'s22'},0,0
125,{'obs_sensor':'ogood'},{'robot_0':'s23'},0,0
125,{'obs_sensor':'obad'},{'robot_0':'s23'},8,0
125,{'obs_sensor':'ogood'},{'robot_0':'s23'},11,0
125,{'obs_sensor':'ogood'},{'robot_0':'s24'},0,0
125,{'obs_sensor':'ogood'},{'robot_0':'s24'},11,0
125,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
125,{'obs_sensor':'ogood'},{'robot_0':'s26'},0,0
125,{'obs_sensor':'ogood'},{'robot_0':'s16'},3,0
125,{'obs_sensor':'ogood'},{'robot_0':'s16'},12,10
125,{'obs_sensor':'obad'},{'robot_0':'s16'},10,0
125,{'obs_sensor':'obad'},{'robot_0':'s16'},7,0
125,{'obs_sensor':'ogood'},{'robot_0':'s26'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'s36'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'s46'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'s56'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'s66'},1,0
125,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
126,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
126,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
126,{'obs_sensor':'ogood'},{'robot_0':'s04'},0,0
126,{'obs_sensor':'ogood'},{'robot_0':'s14'},1,0
126,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
126,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
126,{'obs_sensor':'obad'},{'robot_0':'s24'},9,0
126,{'obs_sensor':'ogood'},{'robot_0':'s25'},0,0
126,{'obs_sensor':'obad'},{'robot_0':'s25'},11,0
126,{'obs_sensor':'obad'},{'robot_0':'s25'},10,0
126,{'obs_sensor':'ogood'},{'robot_0':'s25'},6,0
126,{'obs_sensor':'ogood'},{'robot_0':'s24'},2,0
126,{'obs_sensor':'ogood'},{'robot_0':'s23'},2,0
126,{'obs_sensor':'ogood'},{'robot_0':'s22'},2,0
126,{'obs_sensor':'ogood'},{'robot_0':'s22'},4,0
126,{'obs_sensor':'ogood'},{'robot_0':'s21'},2,0
126,{'obs_sensor':'ogood'},{'robot_0':'s20'},2,0
126,{'obs_sensor':'ogood'},{'robot_0':'s20'},12,10
126,{'obs_sensor':'ogood'},{'robot_0':'s21'},0,0
126,{'obs_sensor':'ogood'},{'robot_0':'s31'},1,0
126,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
126,{'obs_sensor':'ogood'},{'robot_0':'s41'},1,0
126,{'obs_sensor':'ogood'},{'robot_0':'s51'},1,0
126,{'obs_sensor':'ogood'},{'robot_0':'s51'},7,0
126,{'obs_sensor':'ogood'},{'robot_0':'s52'},0,0
126,{'obs_sensor':'ogood'},{'robot_0':'s53'},0,0
126,{'obs_sensor':'ogood'},{'robot_0':'s63'},1,0
126,{'obs_sensor':'ogood'},{'robot_0':'s63'},12,10
126,{'obs_sensor':'ogood'},{'robot_0':'st'},1,10
127,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
127,{'obs_sensor':'ogood'},{'robot_0':'s03'},8,0
127,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
127,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
127,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
127,{'obs_sensor':'ogood'},{'robot_0':'s24'},12,10
127,{'obs_sensor':'ogood'},{'robot_0':'s24'},9,0
127,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
127,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
127,{'obs_sensor':'obad'},{'robot_0':'s34'},7,0
127,{'obs_sensor':'ogood'},{'robot_0':'s34'},10,0
127,{'obs_sensor':'ogood'},{'robot_0':'s35'},0,0
127,{'obs_sensor':'ogood'},{'robot_0':'s45'},1,0
127,{'obs_sensor':'ogood'},{'robot_0':'s55'},1,0
127,{'obs_sensor':'ogood'},{'robot_0':'s55'},12,10
127,{'obs_sensor':'ogood'},{'robot_0':'s65'},1,0
127,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
128,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
128,{'obs_sensor':'obad'},{'robot_0':'s03'},8,0
128,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
128,{'obs_sensor':'ogood'},{'robot_0':'s13'},1,0
128,{'obs_sensor':'ogood'},{'robot_0':'s13'},6,0
128,{'obs_sensor':'ogood'},{'robot_0':'s13'},9,0
128,{'obs_sensor':'ogood'},{'robot_0':'s13'},9,0
128,{'obs_sensor':'ogood'},{'robot_0':'s14'},0,0
128,{'obs_sensor':'ogood'},{'robot_0':'s24'},1,0
128,{'obs_sensor':'ogood'},{'robot_0':'s34'},1,0
128,{'obs_sensor':'ogood'},{'robot_0':'s34'},12,10
128,{'obs_sensor':'ogood'},{'robot_0':'s33'},2,0
128,{'obs_sensor':'ogood'},{'robot_0':'s32'},2,0
128,{'obs_sensor':'ogood'},{'robot_0':'s31'},2,0
128,{'obs_sensor':'ogood'},{'robot_0':'s31'},12,10
128,{'obs_sensor':'obad'},{'robot_0':'s31'},4,0
128,{'obs_sensor':'obad'},{'robot_0':'s31'},10,0
128,{'obs_sensor':'ogood'},{'robot_0':'s41'},1,0
128,{'obs_sensor':'ogood'},{'robot_0':'s51'},1,0
128,{'obs_sensor':'obad'},{'robot_0':'s51'},7,0
128,{'obs_sensor':'ogood'},{'robot_0':'s61'},1,0
128,{'obs_sensor':'ogood'},{'robot_0':'st'},1,0
129,{'obs_sensor':'obad'},{'robot_0':'s03'},11,0
129,{'obs_sensor':'obad'},{'robot_0':'s03'},5,0
